,ratio,rndint,kernel,length_scale,nu,alpha,periodicity,mape,r2
323,0.1,390.0,ESS,1.0,-,-,1.0,0.0309683832975259,0.958421055909295
324,0.1,930.0,RBF,1.0,-,-,-,0.0285161285692999,0.9740650424083692
325,0.1,930.0,Matern,1.0,1.5,-,-,0.0153063690249797,0.9906101432637054
326,0.1,930.0,RQ,1.0,-,1.0,-,0.0240555274149959,0.9821871727229076
327,0.1,930.0,ESS,1.0,-,-,1.0,1.0,-18.40710251534625
328,0.1,633.0,RBF,1.0,-,-,-,1.0,-18.3114032186354
329,0.1,633.0,Matern,1.0,1.5,-,-,0.0189565389949799,0.9853045615279578
330,0.1,633.0,RQ,1.0,-,1.0,-,0.0271590243599961,0.9771797073852592
331,0.1,633.0,ESS,1.0,-,-,1.0,1.0,-18.3114032186354
332,0.1,928.0,RBF,1.0,-,-,-,0.0278246499602364,0.9689063076291136
333,0.1,928.0,Matern,1.0,1.5,-,-,0.0155112661819606,0.9920803037974484
334,0.1,928.0,RQ,1.0,-,1.0,-,0.0215306777661343,0.986975001705824
335,0.1,928.0,ESS,1.0,-,-,1.0,1.0,-17.10606406731876
336,0.1,854.0,RBF,1.0,-,-,-,0.032002034975425,0.9596543546930258
337,0.1,854.0,Matern,1.0,1.5,-,-,0.0196697125785332,0.9879713922214258
338,0.1,854.0,RQ,1.0,-,1.0,-,0.0295090718705569,0.9793967744193066
339,0.1,854.0,ESS,1.0,-,-,1.0,0.0320019670148252,0.959654545652335
340,0.1,554.0,RBF,1.0,-,-,-,1.0,-18.54416376080717
341,0.1,554.0,Matern,1.0,1.5,-,-,0.0188525165985265,0.9865712459132764
342,0.1,554.0,RQ,1.0,-,1.0,-,0.0259487363249741,0.9793533690212586
343,0.1,554.0,ESS,1.0,-,-,1.0,0.0275396457536799,0.9688909659715408
344,0.1,562.0,RBF,1.0,-,-,-,1.0,-15.55709501357995
345,0.1,562.0,Matern,1.0,1.5,-,-,0.0197150708782241,0.9868240687631634
346,0.1,562.0,RQ,1.0,-,1.0,-,0.0275497192705032,0.980839337552502
347,0.1,562.0,ESS,1.0,-,-,1.0,0.0298921760709315,0.9725026445412052
348,0.1,78.0,RBF,1.0,-,-,-,1.0,-16.690499988014732
349,0.1,78.0,Matern,1.0,1.5,-,-,0.0198036017634154,0.982921249608982
350,0.1,78.0,RQ,1.0,-,1.0,-,0.0268225126051385,0.9771861445751836
351,0.1,78.0,ESS,1.0,-,-,1.0,1.0,-16.690499988014732
352,0.1,222.0,RBF,1.0,-,-,-,1.0,-17.135398183313896
353,0.1,222.0,Matern,1.0,1.5,-,-,0.018746186338669,0.991224263041942
354,0.1,222.0,RQ,1.0,-,1.0,-,0.0247003976024609,0.9846954847128372
355,0.1,222.0,ESS,1.0,-,-,1.0,0.0330924825109135,0.9672508556856082
356,0.1,294.0,RBF,1.0,-,-,-,0.0284127089958458,0.9687237982175628
357,0.1,294.0,Matern,1.0,1.5,-,-,0.0205732579723099,0.988966802991476
358,0.1,294.0,RQ,1.0,-,1.0,-,0.0288121370304773,0.9824440844951584
359,0.1,294.0,ESS,1.0,-,-,1.0,0.0279379548300221,0.9705529063376148
360,0.1,725.0,RBF,1.0,-,-,-,0.0342595029394125,0.9646902050028282
361,0.1,725.0,Matern,1.0,1.5,-,-,0.020977295708326,0.9892009937222008
362,0.1,725.0,RQ,1.0,-,1.0,-,0.0275704468585954,0.9848797791217284
363,0.1,725.0,ESS,1.0,-,-,1.0,0.9999999641660162,-13.759471632270424
364,0.1,582.0,RBF,1.0,-,-,-,0.0308681980715909,0.9726533453616932
365,0.1,582.0,Matern,1.0,1.5,-,-,0.0177263235401648,0.9911147878185764
366,0.1,582.0,RQ,1.0,-,1.0,-,0.0278486882415123,0.981562870155427
367,0.1,582.0,ESS,1.0,-,-,1.0,0.9999773864350172,-17.494185965668386
368,0.1,731.0,RBF,1.0,-,-,-,0.0356684461461379,0.9561598863549504
369,0.1,731.0,Matern,1.0,1.5,-,-,0.0181200405036921,0.9873031168347698
370,0.1,731.0,RQ,1.0,-,1.0,-,0.0226588633522825,0.9813856131100872
371,0.1,731.0,ESS,1.0,-,-,1.0,0.9919269255539452,-17.390127692101352
372,0.1,249.0,RBF,1.0,-,-,-,1.0,-14.556806704031995
373,0.1,249.0,Matern,1.0,1.5,-,-,0.0175680690462237,0.9914221412105816
374,0.1,249.0,RQ,1.0,-,1.0,-,0.0225807988679158,0.9876697534893948
375,0.1,249.0,ESS,1.0,-,-,1.0,0.9919871678848312,-14.371233057357912
376,0.1,791.0,RBF,1.0,-,-,-,0.0298874966620813,0.9614611999908932
377,0.1,791.0,Matern,1.0,1.5,-,-,0.0184253879221894,0.9882367520993685
378,0.1,791.0,RQ,1.0,-,1.0,-,0.0292674751416282,0.9772930483528756
379,0.1,791.0,ESS,1.0,-,-,1.0,0.0298874748309595,0.9614612547085682
380,0.1,35.0,RBF,1.0,-,-,-,0.0334405383843421,0.960706266427594
381,0.1,35.0,Matern,1.0,1.5,-,-,0.0196061539043665,0.9849769157683792
382,0.1,35.0,RQ,1.0,-,1.0,-,0.027092732676452,0.977207594676692
383,0.1,35.0,ESS,1.0,-,-,1.0,0.9884846958532908,-16.4350907372635
384,0.1,180.0,RBF,1.0,-,-,-,0.0295779667996236,0.974228811886882
385,0.1,180.0,Matern,1.0,1.5,-,-,0.0185495295334357,0.9897849193443358
386,0.1,180.0,RQ,1.0,-,1.0,-,0.0262233198542726,0.9812742257531724
387,0.1,180.0,ESS,1.0,-,-,1.0,0.029576788583462,0.9742309036120156
388,0.1,510.0,RBF,1.0,-,-,-,0.0291194694878189,0.9778673743410512
389,0.1,510.0,Matern,1.0,1.5,-,-,0.0191309292442632,0.989972735878024
390,0.1,510.0,RQ,1.0,-,1.0,-,0.0273443629001797,0.979219336866387
391,0.1,510.0,ESS,1.0,-,-,1.0,1.0,-16.226902662570392
392,0.1,593.0,RBF,1.0,-,-,-,0.0368260102572449,0.9487719606155144
393,0.1,593.0,Matern,1.0,1.5,-,-,0.0176984462770576,0.9899597268861988
394,0.1,593.0,RQ,1.0,-,1.0,-,0.023535760941378,0.9862408074678982
395,0.1,593.0,ESS,1.0,-,-,1.0,0.0368259514898282,0.9487721360110282
396,0.1,634.0,RBF,1.0,-,-,-,0.031735949843581,0.9501161038640792
397,0.1,634.0,Matern,1.0,1.5,-,-,0.0210334726042749,0.983436305030639
398,0.1,634.0,RQ,1.0,-,1.0,-,0.0269950982391218,0.9783129981930884
399,0.1,634.0,ESS,1.0,-,-,1.0,0.0317359456744161,0.95011612021499
400,0.15,678.0,RBF,1.0,-,-,-,0.0295587090236475,0.9553367404512084
401,0.15,678.0,Matern,1.0,1.5,-,-,0.0196795390834455,0.98490455241101
402,0.15,678.0,RQ,1.0,-,1.0,-,0.0257503188933458,0.9810914447260604
403,0.15,678.0,ESS,1.0,-,-,1.0,0.9899572310107752,-17.38177806891325
404,0.15,147.0,RBF,1.0,-,-,-,0.028311922935333,0.9664987679080216
405,0.15,147.0,Matern,1.0,1.5,-,-,0.017865859767239,0.9891898052684556
406,0.15,147.0,RQ,1.0,-,1.0,-,0.0257066852314048,0.9831100998930014
407,0.15,147.0,ESS,1.0,-,-,1.0,0.0283118696704947,0.966498913897872
408,0.15,561.0,RBF,1.0,-,-,-,0.0295022605310317,0.9635157017200808
409,0.15,561.0,Matern,1.0,1.5,-,-,0.0197794807465699,0.9839289025089876
410,0.15,561.0,RQ,1.0,-,1.0,-,0.0294944945341678,0.9748716060935791
411,0.15,561.0,ESS,1.0,-,-,1.0,0.9945682500260628,-16.05035092925076
412,0.15,237.0,RBF,1.0,-,-,-,0.0337354426823954,0.9639448786216596
413,0.15,237.0,Matern,1.0,1.5,-,-,0.0192645041886049,0.986879879665275
414,0.15,237.0,RQ,1.0,-,1.0,-,0.0283941251766467,0.9791181679835708
415,0.15,237.0,ESS,1.0,-,-,1.0,1.0,-15.625548530372631
416,0.15,588.0,RBF,1.0,-,-,-,0.0301594574077062,0.978886956386938
417,0.15,588.0,Matern,1.0,1.5,-,-,0.0182322444652192,0.9908963199200193
418,0.15,588.0,RQ,1.0,-,1.0,-,0.0270925060102203,0.9824446232304084
419,0.15,588.0,ESS,1.0,-,-,1.0,0.0648171801324323,0.8778243773548655
420,0.15,951.0,RBF,1.0,-,-,-,0.0308275973023955,0.969140755509832
421,0.15,951.0,Matern,1.0,1.5,-,-,0.0181530927740205,0.9915864485732394
422,0.15,951.0,RQ,1.0,-,1.0,-,0.0237695098635828,0.9867239194872244
423,0.15,951.0,ESS,1.0,-,-,1.0,0.030827570906785,0.9691408189193712
424,0.15,490.0,RBF,1.0,-,-,-,0.029882595523232,0.971347300118686
425,0.15,490.0,Matern,1.0,1.5,-,-,0.0183509870365956,0.9898500579581184
426,0.15,490.0,RQ,1.0,-,1.0,-,0.0264266883337176,0.9824963556529736
427,0.15,490.0,ESS,1.0,-,-,1.0,0.9878423783994456,-16.005378677054576
428,0.15,395.0,RBF,1.0,-,-,-,0.0305992893450116,0.9589270989152304
429,0.15,395.0,Matern,1.0,1.5,-,-,0.0201729593660456,0.9874839184076082
430,0.15,395.0,RQ,1.0,-,1.0,-,0.028390353662327,0.9800398467247872
431,0.15,395.0,ESS,1.0,-,-,1.0,0.0305992837604993,0.9589271156497036
432,0.15,877.0,RBF,1.0,-,-,-,0.0350564084236365,0.9606311812656512
433,0.15,877.0,Matern,1.0,1.5,-,-,0.0188583165814645,0.9911166815921976
434,0.15,877.0,RQ,1.0,-,1.0,-,0.0286209484919588,0.9850527658977556
435,0.15,877.0,ESS,1.0,-,-,1.0,0.0351710694154181,0.9598419699902128
436,0.15,297.0,RBF,1.0,-,-,-,0.0337839811908484,0.9504403458320124
437,0.15,297.0,Matern,1.0,1.5,-,-,0.0199905725104011,0.9854996726352048
438,0.15,297.0,RQ,1.0,-,1.0,-,0.0284690884846592,0.979020351765067
439,0.15,297.0,ESS,1.0,-,-,1.0,0.9608865420098276,-15.504936918951923
440,0.15,721.0,RBF,1.0,-,-,-,0.0270351041230468,0.9684930971120482
441,0.15,721.0,Matern,1.0,1.5,-,-,0.0174853534198684,0.9868086039789156
442,0.15,721.0,RQ,1.0,-,1.0,-,0.0245391309442247,0.9794746334711756
443,0.15,721.0,ESS,1.0,-,-,1.0,1.0,-18.87180459698547
444,0.15,711.0,RBF,1.0,-,-,-,0.0303172349387475,0.967055645037368
445,0.15,711.0,Matern,1.0,1.5,-,-,0.0170955405326273,0.9884291662432562
446,0.15,711.0,RQ,1.0,-,1.0,-,0.022399386774504,0.9832988191383296
447,0.15,711.0,ESS,1.0,-,-,1.0,1.0,-17.910562153665424
448,0.15,985.0,RBF,1.0,-,-,-,1.0,-17.01407791900393
449,0.15,985.0,Matern,1.0,1.5,-,-,0.0189345868658728,0.9876265949627424
450,0.15,985.0,RQ,1.0,-,1.0,-,0.0258687419662578,0.9818776011273423
451,0.15,985.0,ESS,1.0,-,-,1.0,0.0320470927647286,0.9558309865896656
452,0.15,171.0,RBF,1.0,-,-,-,1.0,-15.606065942129169
453,0.15,171.0,Matern,1.0,1.5,-,-,0.0197838249979385,0.98590893301291
454,0.15,171.0,RQ,1.0,-,1.0,-,0.0273179958648077,0.9791216029970048
455,0.15,171.0,ESS,1.0,-,-,1.0,0.0277936928888489,0.9754524435767696
456,0.15,75.0,RBF,1.0,-,-,-,0.0323838264306774,0.9667352379403062
457,0.15,75.0,Matern,1.0,1.5,-,-,0.019061504744685,0.9890681945116724
458,0.15,75.0,RQ,1.0,-,1.0,-,0.0284378366778778,0.981417892611262
459,0.15,75.0,ESS,1.0,-,-,1.0,1.0,-15.320136774675936
460,0.15,16.0,RBF,1.0,-,-,-,0.0322310521076499,0.9602867581268744
461,0.15,16.0,Matern,1.0,1.5,-,-,0.0207499762092017,0.9849088028003452
462,0.15,16.0,RQ,1.0,-,1.0,-,0.0277752391896563,0.9777618894787068
463,0.15,16.0,ESS,1.0,-,-,1.0,0.0392224737360492,0.9550961632963536
464,0.15,669.0,RBF,1.0,-,-,-,0.0319968635468835,0.9588140240925462
465,0.15,669.0,Matern,1.0,1.5,-,-,0.0187937842192657,0.9860700199563984
466,0.15,669.0,RQ,1.0,-,1.0,-,0.0239886692340298,0.9806914985200964
467,0.15,669.0,ESS,1.0,-,-,1.0,0.0280149085367866,0.9723207752572322
468,0.15,530.0,RBF,1.0,-,-,-,0.0310812651460254,0.9690377037009176
469,0.15,530.0,Matern,1.0,1.5,-,-,0.0197914691807956,0.9894335596284098
470,0.15,530.0,RQ,1.0,-,1.0,-,0.0252298981703727,0.9841284485040258
471,0.15,530.0,ESS,1.0,-,-,1.0,0.0269789797599547,0.9815875322973574
472,0.15,999.0,RBF,1.0,-,-,-,0.0290739854065159,0.967649427762622
473,0.15,999.0,Matern,1.0,1.5,-,-,0.0189769462801625,0.9859410339539344
474,0.15,999.0,RQ,1.0,-,1.0,-,0.0273383474611056,0.9775477550159783
475,0.15,999.0,ESS,1.0,-,-,1.0,0.0285877071035025,0.9679068476930156
476,0.15,794.0,RBF,1.0,-,-,-,1.0,-17.17878197523556
477,0.15,794.0,Matern,1.0,1.5,-,-,0.020386475936744,0.9847837010524036
478,0.15,794.0,RQ,1.0,-,1.0,-,0.0281306881512723,0.977838959160701
479,0.15,794.0,ESS,1.0,-,-,1.0,1.0,-17.17878197523556
480,0.15,936.0,RBF,1.0,-,-,-,0.0314601442892031,0.96812074743192
481,0.15,936.0,Matern,1.0,1.5,-,-,0.0180677577637588,0.9913585553005532
482,0.15,936.0,RQ,1.0,-,1.0,-,0.0286516953976658,0.9800555497096596
483,0.15,936.0,ESS,1.0,-,-,1.0,0.0306760564515657,0.9702886226459084
484,0.15,111.0,RBF,1.0,-,-,-,0.0295430183903698,0.964914979976542
485,0.15,111.0,Matern,1.0,1.5,-,-,0.0162389635102332,0.9891390937252724
486,0.15,111.0,RQ,1.0,-,1.0,-,0.0238427602090898,0.9828145747466228
487,0.15,111.0,ESS,1.0,-,-,1.0,1.0,-17.3059117047035
488,0.15,816.0,RBF,1.0,-,-,-,0.0307600875533777,0.973466773412898
489,0.15,816.0,Matern,1.0,1.5,-,-,0.0184211732781942,0.9907212138388288
490,0.15,816.0,RQ,1.0,-,1.0,-,0.0271287937359869,0.9803017661225224
491,0.15,816.0,ESS,1.0,-,-,1.0,0.9967025384470042,-16.69606650891211
492,0.15,968.0,RBF,1.0,-,-,-,0.0292269260708758,0.9756949875624
493,0.15,968.0,Matern,1.0,1.5,-,-,0.0194480753341282,0.9905677904203544
494,0.15,968.0,RQ,1.0,-,1.0,-,0.0287137653273047,0.9820541463874788
495,0.15,968.0,ESS,1.0,-,-,1.0,0.0292269256928196,0.975694988463117
496,0.15,48.0,RBF,1.0,-,-,-,0.0304950323576555,0.9618925559935494
497,0.15,48.0,Matern,1.0,1.5,-,-,0.0180276801814503,0.9878443930615226
498,0.15,48.0,RQ,1.0,-,1.0,-,0.0245970668669789,0.9822425795184
499,0.15,48.0,ESS,1.0,-,-,1.0,0.0304950324100874,0.961892555696803
500,0.15,986.0,RBF,1.0,-,-,-,1.0,-15.874965709309354
501,0.15,986.0,Matern,1.0,1.5,-,-,0.0193121397427258,0.9900417102315072
502,0.15,986.0,RQ,1.0,-,1.0,-,0.0281004088040118,0.981549269297102
503,0.15,986.0,ESS,1.0,-,-,1.0,0.0320810537909358,0.971944056778653
504,0.15,829.0,RBF,1.0,-,-,-,0.0289638386374279,0.9741468269803382
505,0.15,829.0,Matern,1.0,1.5,-,-,0.0214369156323732,0.9857349101625148
506,0.15,829.0,RQ,1.0,-,1.0,-,0.0296904770290988,0.9750786430345189
507,0.15,829.0,ESS,1.0,-,-,1.0,0.0289637981828364,0.9741468987708788
508,0.15,996.0,RBF,1.0,-,-,-,0.027631849118969,0.962243099221545
509,0.15,996.0,Matern,1.0,1.5,-,-,0.0190532482386314,0.9873749765000752
510,0.15,996.0,RQ,1.0,-,1.0,-,0.02780281532196,0.979437419323462
511,0.15,996.0,ESS,1.0,-,-,1.0,0.991101521680952,-16.024637472092635
512,0.15,272.0,RBF,1.0,-,-,-,0.0293937608083555,0.968034666332104
513,0.15,272.0,Matern,1.0,1.5,-,-,0.0197081159377873,0.9877195790796008
514,0.15,272.0,RQ,1.0,-,1.0,-,0.0273845139118308,0.9788619138062352
515,0.15,272.0,ESS,1.0,-,-,1.0,0.9966561740703196,-18.28335523765569
516,0.15,759.0,RBF,1.0,-,-,-,1.0,-17.855318800337333
517,0.15,759.0,Matern,1.0,1.5,-,-,0.0181765393461549,0.9908540302276634
518,0.15,759.0,RQ,1.0,-,1.0,-,0.0262628549273171,0.983290175636358
519,0.15,759.0,ESS,1.0,-,-,1.0,1.2563041607612455,-550.8871325848241
520,0.15,390.0,RBF,1.0,-,-,-,0.0313516671927853,0.9682656881916178
521,0.15,390.0,Matern,1.0,1.5,-,-,0.018538616226034,0.9905929284629004
522,0.15,390.0,RQ,1.0,-,1.0,-,0.0278129360509542,0.9833877547317053
523,0.15,390.0,ESS,1.0,-,-,1.0,1.0,-15.407777186772908
524,0.15,930.0,RBF,1.0,-,-,-,0.0291955837534818,0.9718946603202312
525,0.15,930.0,Matern,1.0,1.5,-,-,0.0173783313944883,0.9902776444046912
526,0.15,930.0,RQ,1.0,-,1.0,-,0.0271149560981653,0.9800272385391338
527,0.15,930.0,ESS,1.0,-,-,1.0,1.0,-16.868362580346016
528,0.15,633.0,RBF,1.0,-,-,-,1.0,-18.855137879033222
529,0.15,633.0,Matern,1.0,1.5,-,-,0.0213371972871861,0.9820138179211498
530,0.15,633.0,RQ,1.0,-,1.0,-,0.0283244873330352,0.9741426887738788
531,0.15,633.0,ESS,1.0,-,-,1.0,1.0,-18.855137879033222
532,0.15,928.0,RBF,1.0,-,-,-,0.0303927550689493,0.9645587168814206
533,0.15,928.0,Matern,1.0,1.5,-,-,0.0177786019291939,0.9890667946933036
534,0.15,928.0,RQ,1.0,-,1.0,-,0.0262789728021867,0.9819329825756792
535,0.15,928.0,ESS,1.0,-,-,1.0,1.0,-15.408746131626902
536,0.15,854.0,RBF,1.0,-,-,-,0.0336353362872511,0.9576572116713704
537,0.15,854.0,Matern,1.0,1.5,-,-,0.0188816291656817,0.9886652605520236
538,0.15,854.0,RQ,1.0,-,1.0,-,0.0282138232047002,0.980261018376912
539,0.15,854.0,ESS,1.0,-,-,1.0,0.033635269664847,0.9576574058186094
540,0.15,554.0,RBF,1.0,-,-,-,1.0,-17.627554143475827
541,0.15,554.0,Matern,1.0,1.5,-,-,0.0197539121139099,0.9838401030771962
542,0.15,554.0,RQ,1.0,-,1.0,-,0.025605490792478,0.9798010904036544
543,0.15,554.0,ESS,1.0,-,-,1.0,0.0314134155257164,0.9472424760572568
544,0.15,562.0,RBF,1.0,-,-,-,1.0,-17.034488676370056
545,0.15,562.0,Matern,1.0,1.5,-,-,0.020823793014643,0.9848112051793224
546,0.15,562.0,RQ,1.0,-,1.0,-,0.0287953372443742,0.9774189270826404
547,0.15,562.0,ESS,1.0,-,-,1.0,0.0316864654970681,0.9635386693213948
548,0.15,78.0,RBF,1.0,-,-,-,1.0,-15.876918761440972
549,0.15,78.0,Matern,1.0,1.5,-,-,0.0197607233859419,0.9860928211899948
550,0.15,78.0,RQ,1.0,-,1.0,-,0.026665415897922,0.980212890439202
551,0.15,78.0,ESS,1.0,-,-,1.0,1.0,-15.876918761440972
552,0.15,222.0,RBF,1.0,-,-,-,1.0,-16.777385056459686
553,0.15,222.0,Matern,1.0,1.5,-,-,0.0184270736702371,0.99193707135134
554,0.15,222.0,RQ,1.0,-,1.0,-,0.0261679819862653,0.9837054653027028
555,0.15,222.0,ESS,1.0,-,-,1.0,0.0298544558613369,0.9726875429448965
556,0.15,294.0,RBF,1.0,-,-,-,0.0294541034133349,0.9684493830696508
557,0.15,294.0,Matern,1.0,1.5,-,-,0.0184814045861857,0.9901446352911786
558,0.15,294.0,RQ,1.0,-,1.0,-,0.0276624640130977,0.983018845452232
559,0.15,294.0,ESS,1.0,-,-,1.0,0.0294508250320387,0.968457107705048
560,0.15,725.0,RBF,1.0,-,-,-,0.0303666936383493,0.9714988638099028
561,0.15,725.0,Matern,1.0,1.5,-,-,0.019203208192671,0.9902807833020816
562,0.15,725.0,RQ,1.0,-,1.0,-,0.0246728293369504,0.9865980691172128
563,0.15,725.0,ESS,1.0,-,-,1.0,0.9999630649104634,-14.999480529238893
564,0.15,582.0,RBF,1.0,-,-,-,0.0305861362039848,0.9693759817459224
565,0.15,582.0,Matern,1.0,1.5,-,-,0.0189454297527088,0.98907768968383
566,0.15,582.0,RQ,1.0,-,1.0,-,0.0276222871590187,0.9799552282875188
567,0.15,582.0,ESS,1.0,-,-,1.0,0.9974061007943325,-18.202014780553917
568,0.15,731.0,RBF,1.0,-,-,-,0.034840246139684,0.9555711344745412
569,0.15,731.0,Matern,1.0,1.5,-,-,0.0203483610378767,0.9836312430365308
570,0.15,731.0,RQ,1.0,-,1.0,-,0.0273440320290625,0.976096319525888
571,0.15,731.0,ESS,1.0,-,-,1.0,0.9894596434988412,-16.681829278650735
572,0.15,249.0,RBF,1.0,-,-,-,0.0317769645021286,0.9635385153674682
573,0.15,249.0,Matern,1.0,1.5,-,-,0.0198287451960458,0.987678860110708
574,0.15,249.0,RQ,1.0,-,1.0,-,0.0267636769271219,0.9823362777247532
575,0.15,249.0,ESS,1.0,-,-,1.0,0.9942399603515274,-14.75614392442711
576,0.15,791.0,RBF,1.0,-,-,-,0.0311593593421717,0.9600707523271744
577,0.15,791.0,Matern,1.0,1.5,-,-,0.0202771270602347,0.9869629785370362
578,0.15,791.0,RQ,1.0,-,1.0,-,0.0295295739741738,0.9769145197643536
579,0.15,791.0,ESS,1.0,-,-,1.0,0.0311593374914145,0.9600708111743173
580,0.15,35.0,RBF,1.0,-,-,-,0.0301083118042631,0.9684761506562444
581,0.15,35.0,Matern,1.0,1.5,-,-,0.0188094134133616,0.9875081303076044
582,0.15,35.0,RQ,1.0,-,1.0,-,0.0267917356865034,0.9791051226921862
583,0.15,35.0,ESS,1.0,-,-,1.0,0.9863384340382908,-16.145144190870717
584,0.15,180.0,RBF,1.0,-,-,-,0.0299012975591889,0.9685458514911184
585,0.15,180.0,Matern,1.0,1.5,-,-,0.0196640415929311,0.9860152454120036
586,0.15,180.0,RQ,1.0,-,1.0,-,0.0261747667692475,0.9785765118070504
587,0.15,180.0,ESS,1.0,-,-,1.0,0.0301544446590341,0.9675182376120538
588,0.15,510.0,RBF,1.0,-,-,-,0.0302977260042584,0.9736206574665808
589,0.15,510.0,Matern,1.0,1.5,-,-,0.018991198698926,0.9903388947502232
590,0.15,510.0,RQ,1.0,-,1.0,-,0.0282853947612184,0.9804652560966696
591,0.15,510.0,ESS,1.0,-,-,1.0,1.0,-15.802159107580133
592,0.15,593.0,RBF,1.0,-,-,-,0.0331873289387302,0.9604955389631136
593,0.15,593.0,Matern,1.0,1.5,-,-,0.0174830096863742,0.9906962479480804
594,0.15,593.0,RQ,1.0,-,1.0,-,0.0248295818005816,0.9850072141344194
595,0.15,593.0,ESS,1.0,-,-,1.0,0.0331872779848825,0.9604956713343872
596,0.15,634.0,RBF,1.0,-,-,-,0.0313460279514075,0.954080264546083
597,0.15,634.0,Matern,1.0,1.5,-,-,0.0202307420581621,0.9851475337723906
598,0.15,634.0,RQ,1.0,-,1.0,-,0.0281010490823034,0.9792015614852588
599,0.15,634.0,ESS,1.0,-,-,1.0,0.0313460228689826,0.9540802808736256
600,0.2,678.0,RBF,1.0,-,-,-,0.0313327909625835,0.9564482625388288
601,0.2,678.0,Matern,1.0,1.5,-,-,0.0209167516311915,0.9832362529164038
602,0.2,678.0,RQ,1.0,-,1.0,-,0.0283031393810843,0.977122023775357
603,0.2,678.0,ESS,1.0,-,-,1.0,0.976883500458898,-16.44564008264288
604,0.2,147.0,RBF,1.0,-,-,-,0.0276661722236,0.9685625860344556
605,0.2,147.0,Matern,1.0,1.5,-,-,0.018639558768119,0.9891114447989108
606,0.2,147.0,RQ,1.0,-,1.0,-,0.0268150038477622,0.9820065550991895
607,0.2,147.0,ESS,1.0,-,-,1.0,0.025594801475673,0.975239611397654
608,0.2,561.0,RBF,1.0,-,-,-,0.0317518610453553,0.9534172039042164
609,0.2,561.0,Matern,1.0,1.5,-,-,0.0209800468956843,0.9814902487971584
610,0.2,561.0,RQ,1.0,-,1.0,-,0.0287799662563168,0.974465308635856
611,0.2,561.0,ESS,1.0,-,-,1.0,0.9920959909627916,-16.53781957109355
612,0.2,237.0,RBF,1.0,-,-,-,0.0325500149213605,0.9702596347586792
613,0.2,237.0,Matern,1.0,1.5,-,-,0.0185706162636085,0.9888512775082848
614,0.2,237.0,RQ,1.0,-,1.0,-,0.0281303678125515,0.9801599553845884
615,0.2,237.0,ESS,1.0,-,-,1.0,1.0,-15.9773305696743
616,0.2,588.0,RBF,1.0,-,-,-,0.0286705697694339,0.9785282327228711
617,0.2,588.0,Matern,1.0,1.5,-,-,0.0189302278067086,0.9906828758041638
618,0.2,588.0,RQ,1.0,-,1.0,-,0.0282524259414821,0.980997375732885
619,0.2,588.0,ESS,1.0,-,-,1.0,0.0396823293875892,0.9529237919984016
620,0.2,951.0,RBF,1.0,-,-,-,0.0320043850235257,0.9654633522963604
621,0.2,951.0,Matern,1.0,1.5,-,-,0.0186289574993366,0.9908667489869492
622,0.2,951.0,RQ,1.0,-,1.0,-,0.0265480157726031,0.9837150827081632
623,0.2,951.0,ESS,1.0,-,-,1.0,0.0320043569424048,0.965463423013722
624,0.2,490.0,RBF,1.0,-,-,-,0.0299594371600315,0.9700653729210325
625,0.2,490.0,Matern,1.0,1.5,-,-,0.01894302124552,0.9883144675014316
626,0.2,490.0,RQ,1.0,-,1.0,-,0.0281025513509372,0.9789954391121076
627,0.2,490.0,ESS,1.0,-,-,1.0,0.9909320921586052,-16.810574461559213
628,0.2,395.0,RBF,1.0,-,-,-,0.0297770161427005,0.9613855766578696
629,0.2,395.0,Matern,1.0,1.5,-,-,0.0197848620583593,0.9880334556522647
630,0.2,395.0,RQ,1.0,-,1.0,-,0.0279682675977573,0.9798632054465016
631,0.2,395.0,ESS,1.0,-,-,1.0,0.0297770100287074,0.9613855941362988
632,0.2,877.0,RBF,1.0,-,-,-,0.0342365713691221,0.959616341987043
633,0.2,877.0,Matern,1.0,1.5,-,-,0.0195417557555866,0.9893057971361832
634,0.2,877.0,RQ,1.0,-,1.0,-,0.0288641993133572,0.9824455276966276
635,0.2,877.0,ESS,1.0,-,-,1.0,0.0319932836939399,0.9663545798505148
636,0.2,297.0,RBF,1.0,-,-,-,0.0348859472097877,0.9584216816893156
637,0.2,297.0,Matern,1.0,1.5,-,-,0.0202448483031816,0.98702875094903
638,0.2,297.0,RQ,1.0,-,1.0,-,0.0301220430043366,0.979306533751946
639,0.2,297.0,ESS,1.0,-,-,1.0,0.964484667740222,-14.53048678624248
640,0.2,721.0,RBF,1.0,-,-,-,0.0301275936422586,0.9598083383031196
641,0.2,721.0,Matern,1.0,1.5,-,-,0.018948943120556,0.9861389097739488
642,0.2,721.0,RQ,1.0,-,1.0,-,0.0266238965471522,0.9778457070238372
643,0.2,721.0,ESS,1.0,-,-,1.0,1.0,-17.91160927748922
644,0.2,711.0,RBF,1.0,-,-,-,0.0308350715108374,0.9644027355908276
645,0.2,711.0,Matern,1.0,1.5,-,-,0.0180677380630992,0.9883827920697704
646,0.2,711.0,RQ,1.0,-,1.0,-,0.0233293896428842,0.9836982926955832
647,0.2,711.0,ESS,1.0,-,-,1.0,0.995065292893706,-17.098265221540863
648,0.2,985.0,RBF,1.0,-,-,-,1.0,-16.290182505060137
649,0.2,985.0,Matern,1.0,1.5,-,-,0.0199651931055146,0.985179940260407
